GEO_ID,GeographicAreaName, Total
1600000US0209710,"Butte, Alaska",3589
1600000US0210150,"Cantwell, Alaska",200
1600000US0211690,"Central, Alaska",66
1600000US0211800,"Chalkyitsik, Alaska",56
1600000US0212350,"Chase, Alaska",19
1600000US0212680,"Chefornak, Alaska",506
1600000US0212920,"Chena Ridge, Alaska",6015
1600000US0212970,"Chenega, Alaska",59
1600000US0213230,"Chevak, Alaska",951
1600000US0213340,"Chickaloon, Alaska",254
1600000US0213450,"Chicken, Alaska",12
1600000US0213550,"Chignik, Alaska",97
1600000US0213670,"Chignik Lagoon, Alaska",72
1600000US0213780,"Chignik Lake, Alaska",61
1600000US0213860,"Chiniak, Alaska",61
1600000US0213890,"Chisana, Alaska",0
1600000US0214000,"Chistochina, Alaska",60
1600000US0214110,"Chitina, Alaska",101
1600000US0214330,"Chuathbaluk, Alaska",104
1600000US0214880,"Circle, Alaska",91
1600000US0215320,"Clam Gulch, Alaska",207
1600000US0215430,"Clark's Point, Alaska",67
1600000US0216360,"Coffman Cove, Alaska",127
1600000US0216420,"Cohoe, Alaska",1471
1600000US0216530,"Cold Bay, Alaska",50
1600000US0216630,"Coldfoot, Alaska",34
1600000US0216750,"College, Alaska",11332
1600000US0217190,"Cooper Landing, Alaska",344
1600000US0217300,"Copper Center, Alaska",338
1600000US0217410,"Cordova, Alaska",2609
1600000US0217670,"Covenant Life, Alaska",25
1600000US0217740,"Craig, Alaska",1036
1600000US0217850,"Crooked Creek, Alaska",90
1600000US0217960,"Crown Point, Alaska",119
1600000US0218510,"Deering, Alaska",182
1600000US0218620,"Delta Junction, Alaska",918
1600000US0218675,"Deltana, Alaska",2359
1600000US0218805,"Denali Park, Alaska",163
1600000US0218925,"Diamond Ridge, Alaska",1330
1600000US0218950,"Dillingham, Alaska",2249
1600000US0219060,"Diomede, Alaska",83
1600000US0219720,"Dot Lake, Alaska",21
1600000US0219750,"Dot Lake Village, Alaska",23
1600000US0220020,"Dry Creek, Alaska",61
1600000US0220380,"Eagle, Alaska",83
1600000US0220600,"Eagle Village, Alaska",53
1600000US0220716,"Eareckson Station, Alaska",232
1600000US0220970,"Edna Bay, Alaska",25
1600000US0221040,"Eek, Alaska",404
1600000US0221150,"Egegik, Alaska",39
1600000US0221370,"Eielson AFB, Alaska",2610
1600000US0221810,"Ekwok, Alaska",111
1600000US0222140,"Elfin Cove, Alaska",24
1600000US0222250,"Elim, Alaska",366
1600000US0222910,"Emmonak, Alaska",825
1600000US0223460,"Ester, Alaska",2416
1600000US0223720,"Eureka Roadhouse, Alaska",24
1600000US0223790,"Evansville, Alaska",12
1600000US0223900,"Excursion Inlet, Alaska",40
1600000US0224230,"Fairbanks, Alaska",32515
1600000US0224660,"False Pass, Alaska",397
1600000US0224980,"Farmers Loop, Alaska",4704
1600000US0225000,"Farm Loop, Alaska",2747
1600000US0225220,"Ferry, Alaska",17
1600000US0225550,"Fishhook, Alaska",5048
1600000US0225880,"Flat, Alaska",0
1600000US0226100,"Fort Greely, Alaska",309
1600000US0226760,"Fort Yukon, Alaska",428
1600000US0226835,"Four Mile Road, Alaska",18
1600000US0226870,"Fox, Alaska",406
1600000US0226910,"Fox River, Alaska",644
1600000US0227090,"Fritz Creek, Alaska",2248
1600000US0227145,"Funny River, Alaska",1103
1600000US0227420,"Gakona, Alaska",169
1600000US0227530,"Galena, Alaska",472
1600000US0227640,"Gambell, Alaska",640
1600000US0227700,"Game Creek, Alaska",23
1600000US0228200,"Gateway, Alaska",5748
1600000US0228590,"Glacier View, Alaska",375
1600000US0228740,"Glennallen, Alaska",439
1600000US0229130,"Goldstream, Alaska",3299
1600000US0229180,"Golovin, Alaska",175
1600000US0229290,"Goodnews Bay, Alaska",258
1600000US0230060,"Grayling, Alaska",210
1600000US0230500,"Gulkana, Alaska",110
1600000US0230940,"Gustavus, Alaska",655
1600000US0231050,"Haines, Alaska",1657
1600000US0231270,"Halibut Cove, Alaska",60
1600000US0231710,"Happy Valley, Alaska",713
1600000US0231765,"Harding-Birch Lakes, Alaska",253
1600000US0232150,"Healy, Alaska",966
1600000US0232310,"Healy Lake, Alaska",24
1600000US0232550,"Hobart Bay, Alaska",1
1600000US0232810,"Hollis, Alaska",65
1600000US0233030,"Holy Cross, Alaska",176
1600000US0233140,"Homer, Alaska",5522
1600000US0233360,"Hoonah, Alaska",931
1600000US0233470,"Hooper Bay, Alaska",1375
1600000US0233580,"Hope, Alaska",161
1600000US0233800,"Houston, Alaska",1975
1600000US0233910,"Hughes, Alaska",85
1600000US0234350,"Huslia, Alaska",304
1600000US0234460,"Hydaburg, Alaska",380
1600000US0234570,"Hyder, Alaska",48
1600000US0234790,"Igiugig, Alaska",68
1600000US0235120,"Iliamna, Alaska",108
1600000US0235890,"Ivanof Bay, Alaska",1
1600000US0236400,"Juneau  and borough, Alaska",32255
1600000US0236540,"Kachemak, Alaska",576
1600000US0236770,"Kake, Alaska",543
1600000US0236990,"Kaktovik, Alaska",283
1600000US0237250,"Kalifornsky, Alaska",8487
1600000US0237430,"Kaltag, Alaska",158
1600000US0237540,"Karluk, Alaska",27
1600000US0237650,"Kasaan, Alaska",30
1600000US0237975,"Kasigluk, Alaska",623
1600000US0238090,"Kasilof, Alaska",525
1600000US0238420,"Kenai, Alaska",7424
1600000US0238910,"Kenny Lake, Alaska",234
1600000US0238970,"Ketchikan, Alaska",8192
1600000US0239300,"Kiana, Alaska",447
1600000US0239410,"King Cove, Alaska",757
1600000US0239630,"King Salmon, Alaska",307
1600000US0239740,"Kipnuk, Alaska",704
1600000US0239960,"Kivalina, Alaska",444
1600000US0240400,"Klawock, Alaska",720
1600000US0240510,"Klukwan, Alaska",87
1600000US0240645,"Knik-Fairview, Alaska",19297
1600000US0240670,"Knik River, Alaska",792
1600000US0240840,"Kobuk, Alaska",191
1600000US0240950,"Kodiak, Alaska",5581
1600000US0241210,"Kodiak Station, Alaska",1673
1600000US0241280,"Kokhanok, Alaska",152
1600000US0241500,"Koliganek, Alaska",183
1600000US0241610,"Kongiganak, Alaska",486
1600000US0241720,"Kotlik, Alaska",655
1600000US0241830,"Kotzebue, Alaska",3102
1600000US0241940,"Koyuk, Alaska",312
1600000US0242050,"Koyukuk, Alaska",98
1600000US0242160,"Kupreanof, Alaska",21
1600000US0242380,"Kwethluk, Alaska",812
1600000US0242490,"Kwigillingok, Alaska",380
1600000US0242805,"Lake Louise, Alaska",15
1600000US0242820,"Lake Minchumina, Alaska",30
1600000US0243040,"Larsen Bay, Alaska",34
1600000US0243260,"Lazy Mountain, Alaska",1506
1600000US0243810,"Levelock, Alaska",69
1600000US0244030,"Lime Village, Alaska",13
1600000US0244580,"Livengood, Alaska",16
1600000US0245020,"Loring, Alaska",0
1600000US0245295,"Lowell Point, Alaska",79
1600000US0245460,"Lower Kalskag, Alaska",278
1600000US0245700,"Lutak, Alaska",29
1600000US0245790,"McCarthy, Alaska",107
1600000US0246010,"McGrath, Alaska",301
1600000US0246780,"Manley Hot Springs, Alaska",169
1600000US0246890,"Manokotak, Alaska",488
1600000US0247000,"Marshall, Alaska",492
1600000US0247735,"Meadow Lakes, Alaska",9197
1600000US0247990,"Mekoryuk, Alaska",206
1600000US0248200,"Mendeltna, Alaska",36
1600000US0248540,"Mentasta Lake, Alaska",127
1600000US0248590,"Mertarvik, Alaska",99
1600000US0248870,"Metlakatla, Alaska",1454
1600000US0249200,"Mill Bay, Alaska",4216
1600000US0249530,"Minto, Alaska",150
1600000US0250080,"Moose Creek, Alaska",534
1600000US0250190,"Moose Pass, Alaska",228
1600000US0250800,"Mosquito Lake, Alaska",120
1600000US0251180,"Mountain Village, Alaska",621
1600000US0251455,"Mud Bay, Alaska",159
1600000US0251960,"Nabesna, Alaska",2
1600000US0252060,"Naknek, Alaska",470
1600000US0252210,"Nanwalek, Alaska",247
1600000US0252390,"Napakiak, Alaska",358
1600000US0252720,"Napaskiak, Alaska",509
1600000US0252845,"Naukati Bay, Alaska",142
1600000US0252915,"Nelchina, Alaska",45
1600000US0252940,"Nelson Lagoon, Alaska",41
1600000US0253050,"Nenana, Alaska",358
1600000US0253270,"Newhalen, Alaska",168
1600000US0253710,"New Stuyahok, Alaska",512
1600000US0253820,"Newtok, Alaska",209
1600000US0253930,"Nightmute, Alaska",306
1600000US0254050,"Nikiski, Alaska",4456
1600000US0254085,"Nikolaevsk, Alaska",328
1600000US0254150,"Nikolai, Alaska",89
1600000US0254260,"Nikolski, Alaska",39
1600000US0254480,"Ninilchik, Alaska",845
1600000US0254700,"Noatak, Alaska",570
1600000US0254920,"Nome, Alaska",3699
1600000US0255030,"Nondalton, Alaska",133
1600000US0255140,"Noorvik, Alaska",694
1600000US0255745,"North Lakes, Alaska",9450
1600000US0255910,"North Pole, Alaska",2243
1600000US0256220,"Northway, Alaska",234
1600000US0256320,"Nuiqsut, Alaska",512
1600000US0256350,"Nulato, Alaska",239
1600000US0256600,"Nunam Iqua, Alaska",217
1600000US0256680,"Nunapitchuk, Alaska",594
1600000US0257340,"Old Harbor, Alaska",216
1600000US0258330,"Oscarville, Alaska",70
1600000US0258550,"Ouzinkie, Alaska",109
1600000US0258660,"Palmer, Alaska",5888
1600000US0259320,"Paxson, Alaska",26
1600000US0259540,"Pedro Bay, Alaska",43
1600000US0259650,"Pelican, Alaska",98
1600000US0260200,"Perryville, Alaska",88
1600000US0260310,"Petersburg, Alaska",3043
1600000US0260460,"Petersville, Alaska",27
1600000US0260640,"Pilot Point, Alaska",70
1600000US0260750,"Pilot Station, Alaska",615
1600000US0260860,"Pitkas Point, Alaska",120
1600000US0261080,"Platinum, Alaska",55
1600000US0261120,"Pleasant Valley, Alaska",606
1600000US0261190,"Point Baker, Alaska",12
1600000US0261630,"Point Hope, Alaska",830
1600000US0261700,"Point Lay, Alaska",330
1600000US0261788,"Point MacKenzie, Alaska",1852
1600000US0261825,"Point Possession, Alaska",9
1600000US0262125,"Pope-Vannoy Landing, Alaska",6
1600000US0262285,"Portage Creek, Alaska",4
1600000US0262510,"Port Alexander, Alaska",78
1600000US0262620,"Port Alsworth, Alaska",186
1600000US0263170,"Port Clarence, Alaska",0
1600000US0263280,"Port Graham, Alaska",162
1600000US0263390,"Port Heiden, Alaska",100
1600000US0263610,"Port Lions, Alaska",170
1600000US0263870,"Port Protection, Alaska",36
1600000US0264240,"Primrose, Alaska",96
1600000US0264380,"Prudhoe Bay, Alaska",1310
1600000US0264600,"Quinhagak, Alaska",776
1600000US0264820,"Rampart, Alaska",57
1600000US0264930,"Red Devil, Alaska",22
1600000US0264980,"Red Dog Mine, Alaska",5
1600000US0265345,"Ridgeway, Alaska",2136
1600000US0265590,"Ruby, Alaska",139
1600000US0265700,"Russian Mission, Alaska",421
1600000US0265800,"St. George, Alaska",67
1600000US0266140,"St. Mary's, Alaska",599
1600000US0266360,"St. Michael, Alaska",456
1600000US0266470,"St. Paul, Alaska",413
1600000US0266510,"Salamatof, Alaska",1078
1600000US0266550,"Salcha, Alaska",977
1600000US0267020,"Sand Point, Alaska",578
1600000US0267460,"Savoonga, Alaska",835
1600000US0267570,"Saxman, Alaska",384
1600000US0267680,"Scammon Bay, Alaska",600
1600000US0268230,"Selawik, Alaska",809
1600000US0268340,"Seldovia, Alaska",235
1600000US0268370,"Seldovia Village, Alaska",199
1600000US0268560,"Seward, Alaska",2717
1600000US0268670,"Shageluk, Alaska",100
1600000US0268890,"Shaktoolik, Alaska",212
1600000US0269770,"Shishmaref, Alaska",576
1600000US0270100,"Shungnak, Alaska",272
1600000US0270320,"Silver Springs, Alaska",111
1600000US0270540,"Sitka  and borough, Alaska",8458
1600000US0270760,"Skagway, Alaska",1164
1600000US0270870,"Skwentna, Alaska",62
1600000US0270930,"Slana, Alaska",116
1600000US0271090,"Sleetmute, Alaska",95
1600000US0271640,"Soldotna, Alaska",4342
1600000US0272135,"South Lakes, Alaska",5229
1600000US0272190,"South Naknek, Alaska",67
1600000US0272230,"South Van Horn, Alaska",503
1600000US0272960,"Stebbins, Alaska",634
1600000US0272985,"Steele Creek, Alaska",6437
1600000US0273070,"Sterling, Alaska",5918
1600000US0273290,"Stevens Village, Alaska",37
1600000US0273400,"Stony River, Alaska",57
1600000US0273950,"Sunrise, Alaska",15
1600000US0274340,"Susitna, Alaska",11
1600000US0274350,"Susitna North, Alaska",1564
1600000US0274525,"Sutton-Alpine, Alaska",1038
1600000US0274610,"Takotna, Alaska",56
1600000US0274830,"Talkeetna, Alaska",1055
1600000US0275050,"Tanacross, Alaska",144
1600000US0275077,"Tanaina, Alaska",8817
1600000US0275160,"Tanana, Alaska",246
1600000US0275380,"Tatitlek, Alaska",90
1600000US0275480,"Tazlina, Alaska",244
1600000US0275930,"Teller, Alaska",249
1600000US0276260,"Tenakee Springs, Alaska",116
1600000US0276590,"Tetlin, Alaska",126
1600000US0277140,"Thorne Bay, Alaska",476
1600000US0277690,"Togiak, Alaska",817
1600000US0277800,"Tok, Alaska",1243
1600000US0278240,"Toksook Bay, Alaska",658
1600000US0278297,"Tolsona, Alaska",12
1600000US0278350,"Tonsina, Alaska",55
1600000US0278680,"Trapper Creek, Alaska",499
1600000US0278790,"Tuluksak, Alaska",444
1600000US0279120,"Tuntutuliak, Alaska",469
1600000US0279230,"Tununak, Alaska",411
1600000US0279780,"Twin Hills, Alaska",103
1600000US0279830,"Two Rivers, Alaska",650
1600000US0279890,"Tyonek, Alaska",152
1600000US0280100,"Ugashik, Alaska",4
1600000US0280660,"Unalakleet, Alaska",765
1600000US0280770,"Unalaska, Alaska",4254
1600000US0281320,"Upper Kalskag, Alaska",212
1600000US0281920,"Utqiaġvik, Alaska",4927
1600000US0282200,"Valdez, Alaska",3985
1600000US0282420,"Venetie, Alaska",205
1600000US0282750,"Wainwright, Alaska",628
1600000US0282860,"Wales, Alaska",168
1600000US0283080,"Wasilla, Alaska",9054
1600000US0284000,"Whale Pass, Alaska",86
1600000US0284070,"White Mountain, Alaska",185
1600000US0284120,"Whitestone, Alaska",71
1600000US0284200,"Whitestone Logging Camp, Alaska",2
1600000US0284510,"Whittier, Alaska",272
1600000US0285280,"Willow, Alaska",2196
1600000US0285290,"Willow Creek, Alaska",190
1600000US0285610,"Wiseman, Alaska",5
1600000US0285680,"Womens Bay, Alaska",743
1600000US0286380,"Wrangell  and borough, Alaska",2127
1600000US0286490,"Yakutat, Alaska",657
1600000US0400730,"Aguila, AZ",565
1600000US0400870,"Ajo, AZ",3039
1600000US0400940,"Ak Chin, AZ",50
1600000US0401090,"Ak-Chin Village, AZ",884
1600000US0401170,"Alamo Lake, AZ",4
1600000US0401560,"Ali Chuk, AZ",119
1600000US0401570,"Ali Chukson, AZ",113
1600000US0401620,"Ali Molina, AZ",61
1600000US0401920,"Alpine, AZ",146
1600000US0401990,"Amado, AZ",198
1600000US0402270,"Anegam, AZ",149
1600000US0402410,"Antares, AZ",132
1600000US0402430,"Anthem, AZ",23190
1600000US0402830,"Apache Junction, AZ",38499
1600000US0403320,"Arivaca, AZ",623
1600000US0403380,"Arivaca Junction, AZ",970
1600000US0403530,"AZ , AZ",9868
1600000US0403915,"AZ Village, AZ",1057
1600000US0404020,"Arlington, AZ",150
1600000US0404440,"Ash Fork, AZ",361
1600000US0404710,"Avenue B and C, AZ",4101
1600000US0404720,"Avondale, AZ",89334
1600000US0404880,"Avra Valley, AZ",5569
1600000US0404930,"Aztec, AZ",2
1600000US0405140,"Bagdad, AZ",1932
1600000US0405450,"Bear Flat, AZ",11
1600000US0405490,"Beaver Dam, AZ",1552
1600000US0405495,"Beaver Valley, AZ",226
1600000US0405700,"Bellemont, AZ",1167
1600000US0405770,"Benson, AZ",5355
1600000US0405970,"Beyerville, AZ",72
1600000US0406260,"Bisbee, AZ",4923
1600000US0406470,"Bitter Springs, AZ",355
1600000US0406610,"Black Canyon , AZ",2677
1600000US0406820,"Blackwater, AZ",1190
1600000US0406997,"Blue Ridge, AZ",594
1600000US0407025,"Bluewater, AZ",682
1600000US0407310,"Bouse, AZ",707
1600000US0407380,"Bowie, AZ",406
1600000US0407590,"Brenda, AZ",466
1600000US0407915,"Bryce, AZ",173
1600000US0407940,"Buckeye, AZ",91502
1600000US0408020,"Buckshot, AZ",70
1600000US0408220,"Bullhead , AZ",41348
1600000US0408535,"Burnside, AZ",494
1600000US0408710,"Bylas, AZ",1782
1600000US0408920,"Cactus Flats, AZ",1524
1600000US0408990,"Cactus Forest, AZ",606
1600000US0409340,"Cameron, AZ",734
1600000US0409580,"Campo Bonito, AZ",83
1600000US0409690,"Camp Verde town, AZ",12147
1600000US0409900,"Cane Beds, AZ",466
1600000US0410040,"Canyon Day, AZ",1205
1600000US0410180,"Carefree town, AZ",3690
1600000US0410320,"Carrizo, AZ",92
1600000US0410460,"Casa Blanca, AZ",1727
1600000US0410530,"Casa Grande, AZ",53658
1600000US0410670,"Casas Adobes, AZ",70973
1600000US0411160,"Catalina, AZ",7551
1600000US0411230,"Catalina Foothills, AZ",52401
1600000US0411300,"Cave Creek town, AZ",4892
1600000US0411370,"Cedar Creek, AZ",372
1600000US0411500,"Centennial Park, AZ",1578
1600000US0411580,"Central, AZ",758
1600000US0411720,"Central Heights-Midland , AZ",2319
1600000US0412000,"Chandler, AZ",275987
1600000US0412150,"Charco, AZ",27
1600000US0412560,"Chiawuli Tak, AZ",48
1600000US0412630,"Chilchinbito, AZ",769
1600000US0412770,"Chinle, AZ",4573
1600000US0412840,"Chino Valley town, AZ",13020
1600000US0412910,"Chloride, AZ",229
1600000US0413140,"Christopher Creek, AZ",121
1600000US0413190,"Chuichu, AZ",240
1600000US0413400,"Cibecue, AZ",1816
1600000US0413470,"Cibola, AZ",198
1600000US0413540,"Cienega Springs, AZ",1690
1600000US0413610,"Circle , AZ",522
1600000US0413820,"Citrus Park, AZ",5194
1600000US0413850,"Clacks Canyon, AZ",167
1600000US0413890,"Clarkdale town, AZ",4424
1600000US0413960,"Claypool, AZ",1395
1600000US0414030,"Clay Springs, AZ",331
1600000US0414380,"Clifton town, AZ",3933
1600000US0414870,"CO  town, AZ",2478
1600000US0415080,"Comobabi, AZ",44
1600000US0415150,"Concho, AZ",54
1600000US0415220,"Congress, AZ",1811
1600000US0415500,"Coolidge, AZ",13218
1600000US0415600,"Copper Hill, AZ",158
1600000US0415765,"Cordes Lakes, AZ",2684
1600000US0415850,"Cornfields, AZ",221
1600000US0415920,"Cornville, AZ",3362
1600000US0416030,"Corona de Tucson, AZ",9240
1600000US0416360,"Cottonwood, AZ",167
1600000US0416410,"Cottonwood, AZ",12029
1600000US0416830,"Cowlic, AZ",105
1600000US0417460,"Crozier, AZ",21
1600000US0417500,"Crystal Beach, AZ",250
1600000US0417810,"Cutter, AZ",84
1600000US0418160,"Dateland, AZ",257
1600000US0418448,"Deer Creek, AZ",230
1600000US0418490,"Del Muerto, AZ",258
1600000US0418580,"Dennehotso, AZ",587
1600000US0418740,"Desert Hills, AZ",2764
1600000US0419145,"Dewey-Humboldt town, AZ",4326
1600000US0419280,"Dilkon, AZ",1194
1600000US0419630,"Dolan Springs, AZ",1734
1600000US0419740,"Doney Park, AZ",5910
1600000US0419790,"Donovan Estates, AZ",1295
1600000US0420050,"Douglas, AZ",16534
1600000US0420330,"Dragoon, AZ",178
1600000US0420540,"Drexel Heights, AZ",27523
1600000US0420560,"Dripping Springs, AZ",142
1600000US0420570,"Drysdale, AZ",225
1600000US0420680,"Dudleyville, AZ",597
1600000US0420750,"Duncan town, AZ",694
1600000US0420960,"Eagar town, AZ",4395
1600000US0421310,"East Fork, AZ",672
1600000US0421410,"East Globe, AZ",259
1600000US0421545,"East Verde Estates, AZ",151
1600000US0421800,"Ehrenberg, AZ",763
1600000US0421900,"El Capitan, AZ",48
1600000US0421980,"Elephant Head, AZ",588
1600000US0422080,"Elfrida, AZ",421
1600000US0422150,"Elgin, AZ",162
1600000US0422220,"El Mirage, AZ",35805
1600000US0422360,"Eloy, AZ",15635
1600000US0422400,"El Prado Estates, AZ",320
1600000US0423512,"First Mesa, AZ",1352
1600000US0423620,"Flagstaff, AZ",76831
1600000US0423760,"Florence town, AZ",26785
1600000US0423955,"Flowing Springs, AZ",34
1600000US0423960,"Flowing Wells, AZ",15657
1600000US0424100,"Forest Lakes, AZ",155
1600000US0424250,"Fort Apache, AZ",113
1600000US0424460,"Fort Defiance, AZ",3541
1600000US0424895,"Fort Mohave, AZ",16190
1600000US0424950,"Fort Thomas, AZ",319
